id,title,status,phase,targeted_dates,cloud_instances,link
395793,Outlook: Support for Auto-Expanding Archives,In development,General Availability,August CY2025,worldwide (standard multi-tenant);gcc high,https://www.microsoft.com/microsoft-365/roadmap?featureid=395793
386901,Microsoft Purview compliance portal: Information Protection - Sensitivity label grouping modernization,In development,General Availability,,gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=386901
386900,Microsoft Purview compliance portal: Information Protection - Sensitivity label grouping modernization,In development,General Availability,July CY2025,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=386900
366697,"Microsoft Purview compliance portal: Information Protection - Enhanced Classification Support for Thai language in Exchange Online, Microsoft Teams, SharePoint, and OneDrive",In development,General Availability,June CY2025,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=366697
160010,Microsoft Purview compliance portal: Optical character recognition (OCR) support for SharePoint Online and OneDrive for Business,In development,General Availability,,gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=160010
410211,SharePoint: New Content AI Rules in SharePoint to set sensitivity labels and retention policy,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=410211
169212,Microsoft Purview compliance portal: Communication Compliance - Advanced trainable classifiers to detect workplace safety scenarios,In development,General Availability,,gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=169212
169083,Microsoft Purview compliance portal: eDiscovery - App Permissions for Graph API,Launched,General Availability,,gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=169083
379477,Microsoft Purview compliance portal: Insider Risk Management - Real-time policy tuning analysis,Launched,General Availability,,gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=379477
178292,OneDrive: Admins can configure a group policy to block specific folders from OneDrive Sync,In development,General Availability,,worldwide (standard multi-tenant);gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=178292
172016,Microsoft Purview compliance portal: Communication Compliance - Policy insights,In development,General Availability,July CY2025,gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=172016
